TransactionID,CustomerID,ProductID,ProductName,Quantity,PriceperUnit,Date,TotalPrice,Region
428,258,108,Yogurt,8,4.0,10/10/2022,32.0,Matara
429,897,105,Chicken,5,8.0,9/2/2022,40.0,Matara
430,497,106,Fish,6,12.0,8/22/2022,72.0,Matara
431,308,108,Yogurt,10,4.0,2/12/2023,40.0,Matara
432,508,104,Beef,2,10.0,10/21/2022,20.0,Matara
433,763,104,Beef,4,10.0,4/16/2023,40.0,Matara
434,494,106,Fish,3,12.0,7/23/2022,36.0,Matara
435,618,100,Apple,6,1.0,7/5/2022,6.0,Matara
436,726,109,Cereal,8,5.0,7/2/2022,40.0,Matara
437,659,103,Bread,8,3.0,7/2/2022,24.0,Matara
438,203,106,Fish,8,12.0,4/9/2023,96.0,Matara
439,744,107,Milk,8,2.0,12/7/2022,16.0,Matara
440,499,109,Cereal,8,5.0,2/1/2023,40.0,Matara
441,188,108,Yogurt,8,4.0,6/17/2022,32.0,Matara
442,985,109,Cereal,4,5.0,8/14/2022,20.0,Matara
443,820,106,Fish,8,12.0,11/25/2022,96.0,Matara
444,695,101,Banana,5,1.5,8/16/2022,7.5,Matara
445,427,103,Bread,2,3.0,12/20/2022,6.0,Matara
446,204,106,Fish,5,12.0,6/19/2022,60.0,Matara
447,257,100,Apple,8,1.0,4/27/2022,8.0,Matara
448,419,100,Apple,3,1.0,9/26/2022,3.0,Matara
449,311,108,Yogurt,6,4.0,1/13/2023,24.0,Matara
450,266,100,Apple,10,1.0,11/22/2022,10.0,Matara
451,300,107,Milk,1,2.0,7/5/2022,2.0,Matara
452,506,103,Bread,10,3.0,2/15/2023,30.0,Matara
453,247,106,Fish,2,12.0,5/13/2022,24.0,Matara
454,959,105,Chicken,10,8.0,8/9/2022,80.0,Matara
455,352,108,Yogurt,1,4.0,3/30/2023,4.0,Matara
456,823,108,Yogurt,5,4.0,5/28/2022,20.0,Matara
457,553,104,Beef,4,10.0,6/3/2022,40.0,Matara
458,286,105,Chicken,4,8.0,1/6/2023,32.0,Matara
459,494,107,Milk,10,2.0,11/5/2022,20.0,Matara
460,966,107,Milk,8,2.0,8/11/2022,16.0,Matara
461,922,109,Cereal,6,5.0,11/24/2022,30.0,Matara
462,950,104,Beef,5,10.0,3/8/2023,50.0,Matara
463,620,102,Cheese,1,2.5,12/12/2022,2.5,Matara
464,441,107,Milk,10,2.0,4/7/2023,20.0,Matara
465,439,103,Bread,6,3.0,11/19/2022,18.0,Matara
466,536,102,Cheese,5,2.5,3/29/2023,12.5,Matara
467,750,100,Apple,7,1.0,1/6/2023,7.0,Matara
468,513,108,Yogurt,10,4.0,7/12/2022,40.0,Matara
469,880,101,Banana,5,1.5,7/8/2022,7.5,Matara
470,306,100,Apple,4,1.0,9/29/2022,4.0,Matara
471,183,103,Bread,7,3.0,7/28/2022,21.0,Matara
472,803,103,Bread,7,3.0,1/17/2023,21.0,Matara
473,187,101,Banana,8,1.5,7/24/2022,12.0,Matara
474,483,101,Banana,5,1.5,12/6/2022,7.5,Matara
475,562,101,Banana,3,1.5,3/11/2023,4.5,Matara
476,378,109,Cereal,10,5.0,11/15/2022,50.0,Matara
477,765,103,Bread,5,3.0,11/17/2022,15.0,Matara
478,988,109,Cereal,10,5.0,3/13/2023,50.0,Matara
479,489,107,Milk,2,2.0,7/17/2022,4.0,Matara
480,171,109,Cereal,9,5.0,11/13/2022,45.0,Matara
481,568,108,Yogurt,10,4.0,4/19/2023,40.0,Matara
482,452,101,Banana,4,1.5,1/30/2023,6.0,Matara
483,862,109,Cereal,8,5.0,5/5/2022,40.0,Matara
484,779,100,Apple,4,1.0,7/8/2022,4.0,Matara
485,588,106,Fish,10,12.0,9/20/2022,120.0,Matara
486,197,105,Chicken,7,8.0,5/3/2022,56.0,Matara
487,486,102,Cheese,2,2.5,12/25/2022,5.0,Matara
488,704,105,Chicken,4,8.0,3/24/2023,32.0,Matara
489,585,106,Fish,7,12.0,5/26/2022,84.0,Matara
490,341,101,Banana,5,1.5,11/7/2022,7.5,Matara
491,174,105,Chicken,6,8.0,2/14/2023,48.0,Matara
492,414,102,Cheese,4,2.5,4/24/2022,10.0,Matara
493,172,104,Beef,3,10.0,1/21/2023,30.0,Matara
494,683,107,Milk,1,2.0,5/15/2022,2.0,Matara
495,130,106,Fish,8,12.0,12/31/2022,96.0,Matara
496,466,100,Apple,6,1.0,3/5/2023,6.0,Matara
497,648,106,Fish,2,12.0,5/2/2022,24.0,Matara
498,433,109,Cereal,5,5.0,2/5/2023,25.0,Matara
499,785,108,Yogurt,7,4.0,10/17/2022,28.0,Matara
500,198,102,Cheese,10,2.5,8/17/2022,25.0,Matara
501,926,106,Beef,4,10.0,09/18/2021,40.0,Kandy
502,634,104,Milk,4,2.0,03/17/2022,8.0,Jaffna
503,1024,108,Fish,2,8.0,12/02/2021,16.0,Colombo
504,1487,107,Chicken,3,7.5,08/26/2023,22.5,Jaffna
505,1348,107,Chicken,6,7.5,02/07/2022,45.0,Kandy
506,1905,105,Cheese,6,2.5,11/06/2022,15.0,Colombo
507,1585,104,Milk,1,2.0,08/21/2023,2.0,Galle
508,150,102,Banana,6,0.5,05/02/2023,3.0,Colombo
509,820,104,Milk,4,2.0,08/20/2021,8.0,Negombo
510,399,106,Beef,13,10.0,02/24/2021,130.0,Galle
511,461,104,Milk,7,2.0,10/07/2023,14.0,Jaffna
512,1682,103,Cereal,5,5.0,05/23/2023,25.0,Colombo
513,497,105,Cheese,11,2.5,09/14/2021,27.5,Colombo
514,1035,110,Bread,7,2.0,05/07/2023,14.0,Colombo
515,814,108,Fish,4,8.0,06/22/2022,32.0,Negombo
516,568,110,Bread,7,2.0,01/27/2022,14.0,Negombo
517,257,108,Fish,4,8.0,12/20/2021,32.0,Jaffna
518,1847,106,Beef,3,10.0,06/10/2021,30.0,Kandy
519,1825,103,Cereal,5,5.0,05/04/2022,25.0,Jaffna
520,604,108,Fish,4,8.0,11/04/2022,32.0,Kandy
521,1543,103,Cereal,1,5.0,04/29/2021,5.0,Colombo
522,1381,109,Rice,1,3.0,05/19/2022,3.0,Kandy
523,1515,104,Milk,6,2.0,06/17/2023,12.0,Colombo
524,1170,108,Fish,2,8.0,09/19/2022,16.0,Colombo
525,1282,110,Bread,7,2.0,10/09/2021,14.0,Galle
526,292,105,Cheese,5,2.5,03/05/2021,12.5,Colombo
527,1709,103,Cereal,1,5.0,07/05/2023,5.0,Kandy
528,1969,104,Milk,5,2.0,02/10/2021,10.0,Galle
529,517,110,Bread,1,2.0,07/22/2022,2.0,Kandy
530,919,104,Milk,6,2.0,11/02/2022,12.0,Galle
531,995,104,Milk,5,2.0,09/12/2022,10.0,Kandy
532,1037,101,Apple,9,1.0,01/03/2021,9.0,Kandy
533,1180,104,Milk,6,2.0,11/08/2022,12.0,Galle
534,1406,107,Chicken,9,7.5,07/13/2022,67.5,Kandy
535,1697,110,Bread,5,2.0,11/07/2021,10.0,Negombo
536,619,106,Beef,1,10.0,05/18/2023,10.0,Colombo
537,1077,108,Fish,14,8.0,05/27/2022,112.0,Jaffna
538,171,110,Bread,7,2.0,05/13/2023,14.0,Kandy
539,1664,103,Cereal,6,5.0,10/29/2022,30.0,Colombo
540,1111,109,Rice,2,3.0,05/18/2021,6.0,Galle
541,1276,104,Milk,7,2.0,01/17/2023,14.0,Colombo
542,1566,109,Rice,2,3.0,07/20/2021,6.0,Colombo
543,859,102,Banana,1,0.5,12/21/2022,0.5,Colombo
544,1194,102,Banana,1,0.5,06/18/2021,0.5,Colombo
545,148,105,Cheese,6,2.5,06/18/2021,15.0,Colombo
546,1577,101,Apple,6,1.0,09/23/2021,6.0,Negombo
547,1820,110,Bread,6,2.0,01/08/2022,12.0,Kandy
548,606,107,Chicken,3,7.5,12/21/2022,22.5,Kandy
549,583,110,Bread,5,2.0,02/03/2021,10.0,Negombo
550,1093,107,Chicken,7,7.5,01/29/2022,52.5,Jaffna
551,1931,110,Bread,1,2.0,06/07/2022,2.0,Kandy
552,1979,106,Beef,3,10.0,10/03/2023,30.0,Colombo
553,349,103,Cereal,5,5.0,06/12/2021,25.0,Negombo
554,1794,101,Apple,3,1.0,11/09/2021,3.0,Kandy
555,1526,104,Milk,5,2.0,05/19/2021,10.0,Jaffna
556,1789,101,Apple,4,1.0,10/10/2023,4.0,Colombo
557,328,105,Cheese,4,2.5,11/15/2022,10.0,Galle
558,1692,104,Milk,3,2.0,08/09/2023,6.0,Galle
559,487,106,Beef,5,10.0,06/01/2021,50.0,Kandy
560,1730,110,Bread,7,2.0,06/01/2023,14.0,Kandy
561,1896,102,Banana,1,0.5,04/12/2021,0.5,Negombo
562,882,109,Rice,6,3.0,06/16/2022,18.0,Jaffna
563,530,101,Apple,3,1.0,07/26/2021,3.0,Kandy
564,1947,107,Chicken,1,7.5,01/27/2023,7.5,Kandy
565,1570,107,Chicken,1,7.5,07/08/2023,7.5,Colombo
566,816,109,Rice,2,3.0,12/10/2023,6.0,Colombo
567,1600,106,Beef,5,10.0,02/14/2023,50.0,Colombo
568,1910,102,Banana,5,0.5,08/08/2021,2.5,Galle
569,195,105,Cheese,3,2.5,06/19/2022,7.5,Colombo
570,237,104,Milk,7,2.0,11/20/2023,14.0,Kandy
571,1973,103,Cereal,8,5.0,11/05/2021,40.0,Jaffna
572,630,110,Bread,4,2.0,06/19/2023,8.0,Jaffna
573,1703,106,Beef,9,10.0,06/24/2022,90.0,Colombo
574,1094,109,Rice,2,3.0,08/15/2021,6.0,Colombo
575,1312,109,Rice,1,3.0,01/15/2021,3.0,Colombo
576,1367,104,Milk,1,2.0,04/01/2022,2.0,Kandy
577,1794,108,Fish,1,8.0,01/20/2022,8.0,Colombo
578,110,102,Banana,8,0.5,07/23/2023,4.0,Colombo
579,812,106,Beef,6,10.0,05/11/2022,60.0,Kandy
580,438,109,Rice,1,3.0,08/14/2023,3.0,Colombo
581,1815,103,Cereal,6,5.0,07/21/2023,30.0,Colombo
582,1066,110,Bread,4,2.0,05/03/2021,8.0,Colombo
583,366,107,Chicken,1,7.5,03/19/2021,7.5,Jaffna
584,1112,108,Fish,5,8.0,05/21/2022,40.0,Colombo
585,1238,108,Fish,1,8.0,12/04/2023,8.0,Colombo
586,1234,107,Chicken,3,7.5,08/12/2023,22.5,Kandy
587,812,106,Beef,5,10.0,09/21/2022,50.0,Kandy
588,1560,108,Fish,5,8.0,09/22/2021,40.0,Colombo
589,1894,108,Fish,4,8.0,09/30/2022,32.0,Negombo
590,1815,104,Milk,2,2.0,02/13/2023,4.0,Colombo
591,1663,106,Beef,5,10.0,07/13/2022,50.0,Negombo
592,975,110,Bread,4,2.0,06/10/2021,8.0,Negombo
593,1460,106,Beef,6,10.0,04/16/2022,60.0,Galle
594,1089,105,Cheese,8,2.5,07/05/2021,20.0,Colombo
595,369,109,Rice,3,3.0,08/08/2022,9.0,Jaffna
596,1159,102,Banana,2,0.5,12/03/2023,1.0,Kandy
597,1913,102,Banana,7,0.5,04/02/2022,3.5,Kandy
598,1796,109,Rice,4,3.0,12/01/2021,12.0,Colombo
599,144,110,Bread,3,2.0,11/18/2022,6.0,Colombo
600,948,101,Apple,6,1.0,01/20/2021,6.0,Jaffna
601,1361,106,Beef,9,10.0,02/14/2023,90.0,Colombo
602,264,102,Banana,6,0.5,11/17/2023,3.0,Negombo
603,204,102,Banana,2,0.5,04/12/2023,1.0,Kandy
604,745,107,Chicken,2,7.5,05/06/2022,15.0,Colombo
605,1070,103,Cereal,2,5.0,09/04/2023,10.0,Negombo
606,946,106,Beef,4,10.0,08/05/2021,40.0,Galle
607,357,110,Bread,8,2.0,05/31/2022,16.0,Galle
608,1464,102,Banana,6,0.5,11/11/2022,3.0,Galle
609,1441,104,Milk,10,2.0,01/28/2022,20.0,Colombo
610,1457,102,Banana,2,0.5,05/07/2023,1.0,Colombo
611,580,109,Rice,7,3.0,07/31/2021,21.0,Kandy
612,862,103,Cereal,4,5.0,11/13/2022,20.0,Jaffna
613,1481,108,Fish,5,8.0,09/09/2023,40.0,Negombo
614,1269,106,Beef,2,10.0,08/30/2021,20.0,Colombo
615,345,106,Beef,1,10.0,10/29/2023,10.0,Negombo
616,939,106,Beef,7,10.0,06/08/2023,70.0,Kandy
617,282,102,Banana,4,0.5,08/03/2022,2.0,Negombo
618,673,101,Apple,5,1.0,10/26/2022,5.0,Colombo
619,1897,104,Milk,4,2.0,11/07/2021,8.0,Colombo
620,1182,105,Cheese,7,2.5,12/20/2022,17.5,Galle
621,1350,103,Cereal,4,5.0,04/16/2023,20.0,Colombo
622,102,101,Apple,4,1.0,01/27/2023,4.0,Jaffna
623,714,101,Apple,2,1.0,07/13/2023,2.0,Colombo
624,1461,103,Cereal,3,5.0,11/15/2022,15.0,Galle
625,897,110,Bread,11,2.0,07/13/2021,22.0,Colombo
626,1166,107,Chicken,5,7.5,12/13/2021,37.5,Colombo
627,1252,109,Rice,4,3.0,10/19/2022,12.0,Galle
628,1575,105,Cheese,7,2.5,09/14/2021,17.5,Colombo
629,1991,101,Apple,4,1.0,05/12/2021,4.0,Colombo
630,1233,106,Beef,8,10.0,04/03/2022,80.0,Negombo
631,185,103,Cereal,6,5.0,09/16/2023,30.0,Kandy
632,502,107,Chicken,4,7.5,06/13/2021,30.0,Galle
633,1140,107,Chicken,4,7.5,08/15/2022,30.0,Jaffna
634,1264,107,Chicken,2,7.5,11/16/2021,15.0,Galle
635,1339,103,Cereal,4,5.0,12/06/2021,20.0,Colombo
636,1976,106,Beef,7,10.0,05/22/2022,70.0,Colombo
637,1700,104,Milk,9,2.0,04/16/2021,18.0,Colombo
638,1239,104,Milk,8,2.0,12/13/2021,16.0,Jaffna
639,1334,108,Fish,6,8.0,01/10/2022,48.0,Colombo
640,1131,104,Milk,3,2.0,02/24/2023,6.0,Colombo
641,549,105,Cheese,7,2.5,07/19/2022,17.5,Kandy
642,1393,109,Rice,7,3.0,04/17/2022,21.0,Jaffna
643,1045,104,Milk,7,2.0,12/19/2022,14.0,Colombo
644,1819,102,Banana,3,0.5,09/18/2022,1.5,Negombo
645,314,106,Beef,6,10.0,11/04/2022,60.0,Galle
646,1283,103,Cereal,2,5.0,03/18/2021,10.0,Colombo
647,710,104,Milk,1,2.0,01/09/2023,2.0,Kandy
648,729,101,Apple,9,1.0,08/14/2021,9.0,Kandy
649,878,103,Cereal,13,5.0,02/16/2023,65.0,Galle
650,1156,106,Beef,4,10.0,10/09/2022,40.0,Galle
651,1717,108,Fish,7,8.0,02/20/2023,56.0,Negombo
652,1931,103,Cereal,1,5.0,07/12/2021,5.0,Colombo
653,834,109,Rice,3,3.0,08/03/2023,9.0,Negombo
654,1631,102,Banana,12,0.5,06/03/2023,6.0,Colombo
655,1414,108,Fish,2,8.0,05/07/2023,16.0,Colombo
656,143,106,Beef,9,10.0,01/21/2021,90.0,Negombo
657,1470,109,Rice,1,3.0,03/02/2023,3.0,Negombo
658,300,109,Rice,1,3.0,06/23/2022,3.0,Galle
659,1479,108,Fish,3,8.0,07/17/2023,24.0,Colombo
660,713,109,Rice,5,3.0,08/02/2022,15.0,Colombo
661,153,101,Apple,5,1.0,04/09/2022,5.0,Galle
662,1977,108,Fish,5,8.0,10/02/2021,40.0,Negombo
663,1701,109,Rice,6,3.0,06/24/2023,18.0,Jaffna
664,1524,103,Cereal,5,5.0,05/13/2023,25.0,Negombo
665,1765,104,Milk,5,2.0,06/19/2022,10.0,Kandy
666,277,101,Apple,2,1.0,04/30/2022,2.0,Negombo
667,1849,110,Bread,4,2.0,04/07/2023,8.0,Negombo
668,1135,107,Chicken,6,7.5,11/15/2022,45.0,Jaffna
669,438,110,Bread,3,2.0,08/01/2022,6.0,Colombo
670,820,110,Bread,6,2.0,06/04/2021,12.0,Jaffna
671,570,106,Beef,5,10.0,04/02/2022,50.0,Kandy
672,397,107,Chicken,2,7.5,06/19/2023,15.0,Galle
673,1351,108,Fish,1,8.0,09/09/2021,8.0,Jaffna
674,534,108,Fish,4,8.0,06/04/2021,32.0,Colombo
675,304,104,Milk,2,2.0,06/21/2023,4.0,Colombo
676,1595,103,Cereal,1,5.0,06/17/2023,5.0,Colombo
677,920,107,Chicken,3,7.5,02/06/2023,22.5,Jaffna
678,1875,105,Cheese,1,2.5,07/08/2022,2.5,Colombo
679,1836,106,Beef,6,10.0,06/05/2021,60.0,Kandy
680,895,102,Banana,7,0.5,01/30/2023,3.5,Colombo
681,226,101,Apple,3,1.0,03/25/2023,3.0,Galle
682,264,107,Chicken,2,7.5,07/17/2023,15.0,Colombo
683,120,110,Bread,2,2.0,04/15/2023,4.0,Colombo
684,1493,104,Milk,1,2.0,09/19/2023,2.0,Jaffna
685,1950,109,Rice,2,3.0,04/02/2021,6.0,Colombo
686,1218,106,Beef,1,10.0,05/14/2021,10.0,Negombo
687,1030,103,Cereal,5,5.0,07/08/2023,25.0,Colombo
688,826,108,Fish,1,8.0,12/31/2023,8.0,Galle
689,739,109,Rice,2,3.0,12/15/2021,6.0,Colombo
690,1284,107,Chicken,8,7.5,02/02/2022,60.0,Negombo
691,1061,102,Banana,2,0.5,05/02/2023,1.0,Colombo
692,464,102,Banana,1,0.5,06/05/2022,0.5,Galle
693,790,105,Cheese,5,2.5,11/17/2021,12.5,Colombo
694,1348,106,Beef,2,10.0,01/05/2021,20.0,Jaffna
695,976,104,Milk,6,2.0,04/11/2023,12.0,Kandy
696,379,101,Apple,1,1.0,09/23/2021,1.0,Kandy
697,871,101,Apple,2,1.0,02/19/2023,2.0,Colombo
698,137,109,Rice,6,3.0,10/31/2021,18.0,Galle
699,1390,106,Beef,6,10.0,07/13/2022,60.0,Colombo
700,1786,106,Beef,11,10.0,04/13/2021,110.0,Kandy
701,640,109,Rice,9,3.0,03/21/2023,27.0,Negombo
702,981,101,Apple,5,1.0,05/29/2022,5.0,Kandy
703,1148,101,Apple,3,1.0,10/01/2023,3.0,Colombo
704,298,110,Bread,4,2.0,08/29/2021,8.0,Kandy
705,988,105,Cheese,5,2.5,07/17/2022,12.5,Jaffna
706,1771,104,Milk,5,2.0,07/04/2023,10.0,Kandy
707,1493,101,Apple,2,1.0,12/06/2021,2.0,Colombo
708,1553,108,Fish,5,8.0,07/12/2021,40.0,Jaffna
709,1086,103,Cereal,8,5.0,06/05/2023,40.0,Kandy
710,910,105,Cheese,7,2.5,12/15/2022,17.5,Negombo
711,146,105,Cheese,8,2.5,06/07/2023,20.0,Negombo
712,937,107,Chicken,2,7.5,08/13/2021,15.0,Galle
713,1964,102,Banana,6,0.5,06/22/2023,3.0,Colombo
714,1708,106,Beef,4,10.0,04/03/2021,40.0,Galle
715,1214,106,Beef,5,10.0,01/21/2022,50.0,Colombo
716,895,105,Cheese,9,2.5,03/19/2021,22.5,Kandy
717,1553,109,Rice,4,3.0,07/31/2021,12.0,Colombo
718,584,106,Beef,5,10.0,03/11/2022,50.0,Colombo
719,609,105,Cheese,4,2.5,03/03/2022,10.0,Colombo
720,1355,105,Cheese,4,2.5,11/12/2022,10.0,Colombo
721,495,103,Cereal,4,5.0,06/15/2021,20.0,Negombo
722,1230,101,Apple,5,1.0,10/08/2021,5.0,Galle
723,310,105,Cheese,1,2.5,03/19/2023,2.5,Negombo
724,1620,102,Banana,7,0.5,12/24/2023,3.5,Colombo
725,1693,107,Chicken,1,7.5,08/14/2022,7.5,Kandy
726,1572,101,Apple,4,1.0,11/07/2023,4.0,Galle
727,1912,102,Banana,1,0.5,10/23/2023,0.5,Colombo
728,689,107,Chicken,2,7.5,04/12/2021,15.0,Colombo
729,1566,105,Cheese,12,2.5,04/14/2023,30.0,Galle
730,1746,106,Beef,4,10.0,03/05/2022,40.0,Colombo
731,141,104,Milk,8,2.0,08/20/2022,16.0,Kandy
732,266,104,Milk,4,2.0,03/03/2023,8.0,Galle
733,1898,109,Rice,7,3.0,12/23/2022,21.0,Colombo
734,305,105,Cheese,8,2.5,06/06/2022,20.0,Kandy
735,153,106,Beef,10,10.0,09/22/2022,100.0,Colombo
736,1495,102,Banana,3,0.5,09/14/2023,1.5,Kandy
737,1394,110,Bread,4,2.0,03/28/2023,8.0,Colombo
738,563,104,Milk,2,2.0,04/01/2023,4.0,Jaffna
739,1310,104,Milk,8,2.0,12/21/2022,16.0,Negombo
740,764,105,Cheese,2,2.5,07/05/2021,5.0,Galle
741,742,103,Cereal,4,5.0,04/27/2021,20.0,Colombo
742,363,109,Rice,7,3.0,09/13/2023,21.0,Colombo
743,112,105,Cheese,6,2.5,12/14/2021,15.0,Kandy
744,123,102,Banana,1,0.5,10/17/2021,0.5,Jaffna
745,696,103,Cereal,6,5.0,05/14/2021,30.0,Galle
746,1972,102,Banana,1,0.5,02/14/2022,0.5,Galle
747,1292,102,Banana,1,0.5,09/14/2022,0.5,Jaffna
748,1653,105,Cheese,7,2.5,01/05/2021,17.5,Colombo
749,1118,106,Beef,10,10.0,01/18/2021,100.0,Colombo
750,1155,105,Cheese,1,2.5,05/02/2023,2.5,Kandy
751,1428,101,Apple,6,1.0,09/06/2021,6.0,Colombo
752,1827,101,Apple,1,1.0,02/04/2023,1.0,Jaffna
753,1551,102,Banana,1,0.5,10/19/2022,0.5,Galle
754,497,105,Cheese,4,2.5,06/27/2023,10.0,Colombo
755,405,104,Milk,2,2.0,02/04/2022,4.0,Kandy
756,1985,101,Apple,6,1.0,12/24/2022,6.0,Kandy
757,1816,103,Cereal,6,5.0,05/18/2022,30.0,Colombo
758,776,108,Fish,2,8.0,03/16/2021,16.0,Negombo
759,713,106,Beef,1,10.0,11/07/2023,10.0,Colombo
760,738,105,Cheese,4,2.5,08/19/2022,10.0,Jaffna
761,1568,108,Fish,4,8.0,04/12/2023,32.0,Negombo
762,590,107,Chicken,5,7.5,11/25/2023,37.5,Colombo
763,677,108,Fish,7,8.0,02/08/2022,56.0,Colombo
764,859,103,Cereal,3,5.0,01/06/2023,15.0,Colombo
765,1556,107,Chicken,6,7.5,09/20/2022,45.0,Colombo
766,1684,103,Cereal,5,5.0,12/30/2021,25.0,Jaffna
767,941,103,Cereal,2,5.0,03/08/2023,10.0,Colombo
768,756,101,Apple,10,1.0,02/04/2023,10.0,Kandy
769,1036,103,Cereal,6,5.0,05/11/2022,30.0,Colombo
770,681,106,Beef,10,10.0,10/08/2022,100.0,Kandy
771,1655,106,Beef,4,10.0,08/20/2023,40.0,Kandy
772,1926,107,Chicken,3,7.5,03/01/2023,22.5,Colombo
773,1585,108,Fish,3,8.0,07/11/2022,24.0,Negombo
774,217,102,Banana,2,0.5,05/27/2023,1.0,Colombo
775,1732,110,Bread,3,2.0,02/26/2022,6.0,Colombo
776,1394,107,Chicken,5,7.5,03/04/2022,37.5,Negombo
777,880,102,Banana,5,0.5,01/13/2022,2.5,Colombo
778,231,107,Chicken,6,7.5,06/17/2021,45.0,Colombo
779,297,110,Bread,3,2.0,09/07/2021,6.0,Kandy
780,1281,107,Chicken,4,7.5,01/19/2023,30.0,Colombo
781,947,109,Rice,7,3.0,02/12/2022,21.0,Colombo
782,1608,110,Bread,5,2.0,09/27/2021,10.0,Colombo
783,144,105,Cheese,4,2.5,03/09/2021,10.0,Colombo
784,1248,106,Beef,5,10.0,08/26/2021,50.0,Colombo
785,1182,101,Apple,13,1.0,02/26/2022,13.0,Colombo
786,1084,106,Beef,3,10.0,05/12/2022,30.0,Kandy
787,1696,107,Chicken,3,7.5,11/15/2023,22.5,Galle
788,420,106,Beef,1,10.0,10/02/2023,10.0,Jaffna
789,150,107,Chicken,1,7.5,11/26/2021,7.5,Jaffna
790,364,108,Fish,7,8.0,09/17/2023,56.0,Galle
791,1547,110,Bread,5,2.0,02/20/2021,10.0,Kandy
792,1629,102,Banana,8,0.5,11/29/2023,4.0,Colombo
793,1054,104,Milk,4,2.0,10/11/2023,8.0,Colombo
794,559,102,Banana,2,0.5,09/15/2023,1.0,Kandy
795,1100,104,Milk,7,2.0,06/16/2021,14.0,Colombo
796,1974,102,Banana,11,0.5,09/08/2022,5.5,Negombo
797,1637,109,Rice,5,3.0,09/14/2022,15.0,Colombo
798,1077,108,Fish,4,8.0,06/08/2023,32.0,Colombo
799,590,108,Fish,1,8.0,10/30/2021,8.0,Kandy
800,1574,101,Apple,7,1.0,07/09/2021,7.0,Colombo
801,1828,104,Milk,4,2.0,07/04/2022,8.0,Galle
802,1921,101,Apple,3,1.0,07/23/2023,3.0,Jaffna
803,270,107,Chicken,3,7.5,02/01/2021,22.5,Colombo
804,1125,107,Chicken,4,7.5,12/17/2022,30.0,Kandy
805,1292,105,Cheese,5,2.5,11/26/2021,12.5,Colombo
806,1497,105,Cheese,3,2.5,06/27/2022,7.5,Kandy
807,1527,108,Fish,6,8.0,02/04/2021,48.0,Galle
808,959,104,Milk,11,2.0,08/10/2023,22.0,Negombo
809,1195,103,Cereal,6,5.0,06/12/2023,30.0,Colombo
810,432,109,Rice,6,3.0,05/12/2023,18.0,Kandy
811,1501,108,Fish,6,8.0,11/07/2021,48.0,Kandy
812,1688,108,Fish,6,8.0,03/08/2022,48.0,Kandy
813,289,107,Chicken,1,7.5,09/06/2023,7.5,Colombo
814,1529,102,Banana,4,0.5,08/29/2021,2.0,Colombo
815,423,108,Fish,3,8.0,07/02/2022,24.0,Colombo
816,1569,108,Fish,4,8.0,05/09/2021,32.0,Negombo
817,886,106,Beef,4,10.0,11/30/2023,40.0,Jaffna
818,327,106,Beef,11,10.0,10/10/2022,110.0,Colombo
819,1626,109,Rice,1,3.0,01/23/2023,3.0,Colombo
820,152,103,Cereal,1,5.0,07/29/2021,5.0,Colombo
821,1349,109,Rice,1,3.0,11/19/2022,3.0,Colombo
822,784,110,Bread,7,2.0,12/11/2021,14.0,Galle
823,826,101,Apple,1,1.0,03/12/2023,1.0,Colombo
824,1940,104,Milk,5,2.0,08/09/2021,10.0,Colombo
825,1311,106,Beef,4,10.0,06/14/2022,40.0,Jaffna
826,1773,107,Chicken,6,7.5,08/30/2021,45.0,Galle
827,1137,108,Fish,8,8.0,05/23/2021,64.0,Colombo
828,363,101,Apple,7,1.0,05/07/2021,7.0,Colombo
829,1997,107,Chicken,5,7.5,01/22/2022,37.5,Kandy
830,439,108,Fish,5,8.0,02/01/2022,40.0,Colombo
831,251,101,Apple,1,1.0,10/30/2023,1.0,Kandy
832,1568,104,Milk,6,2.0,12/16/2023,12.0,Colombo
833,1771,102,Banana,1,0.5,04/07/2021,0.5,Colombo
834,914,110,Bread,5,2.0,08/08/2022,10.0,Kandy
835,714,103,Cereal,5,5.0,01/03/2022,25.0,Colombo
836,1747,102,Banana,7,0.5,02/26/2022,3.5,Galle
837,1532,109,Rice,5,3.0,02/14/2021,15.0,Colombo
838,1041,106,Beef,1,10.0,11/04/2023,10.0,Galle
839,149,106,Beef,1,10.0,04/10/2022,10.0,Galle
840,1065,109,Rice,1,3.0,07/03/2023,3.0,Negombo
841,1406,107,Chicken,2,7.5,07/21/2021,15.0,Jaffna
842,747,102,Banana,2,0.5,04/17/2021,1.0,Jaffna
843,1440,101,Apple,1,1.0,11/25/2021,1.0,Kandy
844,1691,106,Beef,4,10.0,10/16/2021,40.0,Galle
845,1483,107,Chicken,8,7.5,12/18/2023,60.0,Colombo
846,1836,110,Bread,7,2.0,12/03/2022,14.0,Jaffna
847,662,106,Beef,10,10.0,11/05/2022,100.0,Negombo
848,1852,109,Rice,4,3.0,03/25/2023,12.0,Galle
849,536,104,Milk,5,2.0,11/13/2021,10.0,Jaffna
850,1842,103,Cereal,8,5.0,03/20/2022,40.0,Jaffna
851,1735,105,Cheese,6,2.5,08/10/2023,15.0,Colombo
852,1502,101,Apple,1,1.0,04/12/2023,1.0,Colombo
853,1021,109,Rice,1,3.0,08/28/2022,3.0,Negombo
854,324,102,Banana,2,0.5,06/08/2023,1.0,Colombo
